128.704132080078,19.798999786377,167.12971496582	128.704132080078,23.9599990844727,167.12971496582	124.157196044922,23.9599990844727,168.567169189453	124.157196044922,19.798999786377,168.567169189453	129.963027954102,19.798999786377,171.111846923828	129.963027954102,23.9599990844727,171.111846923828	125.416091918945,23.9599990844727,172.549301147461	125.416091918945,19.798999786377,172.549301147461
127.756195068359,24.1889991760254,168.416091918945	127.756195068359,19.7589988708496,168.416091918945	130.919128417969,19.7589988708496,175.654052734375	130.919128417969,24.1889991760254,175.654052734375	123.91047668457,24.1889991760254,170.096649169922	123.91047668457,19.7589988708496,170.096649169922	127.07341003418,19.7589988708496,177.334609985352	127.07341003418,24.1889991760254,177.334609985352
128.87890625,36.9290008544922,164.056549072266	128.87890625,42.5200042724609,164.056549072266	123.847145080566,42.5200042724609,166.499877929688	123.847145080566,36.9290008544922,166.499877929688	130.992736816406,36.9290008544922,168.409729003906	130.992736816406,42.5200042724609,168.409729003906	125.960975646973,42.5200042724609,170.853057861328	125.960975646973,36.9290008544922,170.853057861328
128.011077880859,47.2200012207031,163.582595825195	128.011077880859,42.0489959716797,163.582595825195	131.271850585938,42.0489959716797,170.794860839844	131.271850585938,47.2200012207031,170.794860839844	123.984214782715,47.2200012207031,165.403198242188	123.984214782715,42.0489959716797,165.403198242188	127.244987487793,42.0489959716797,172.615463256836	127.244987487793,47.2200012207031,172.615463256836
128.693969726562,46.4300003051758,170.273483276367	128.693969726562,39.8089981079102,170.273483276367	124.077880859375,39.8089981079102,167.732727050781	124.077880859375,46.4300003051758,167.732727050781	130.861770629883,46.4300003051758,166.3349609375	130.861770629883,39.8089981079102,166.3349609375	126.24568939209,39.8089981079102,163.794204711914	126.24568939209,46.4300003051758,163.794204711914
128.576354980469,39.5390014648438,165.714767456055	128.576354980469,32.0180053710938,165.714767456055	131.000045776367,32.0180053710938,170.706756591797	131.000045776367,39.5390014648438,170.706756591797	124.01171875,39.5390014648438,167.930969238281	124.01171875,32.0180053710938,167.930969238281	126.435409545898,32.0180053710938,172.922958374023	126.435409545898,39.5390014648438,172.922958374023
130.84033203125,21.2679977416992,166.730865478516	130.84033203125,28.0289993286133,166.730865478516	124.376731872559,28.0289993286133,168.707336425781	124.376731872559,21.2679977416992,168.707336425781	132.072189331055,21.2679977416992,170.759368896484	132.072189331055,28.0289993286133,170.759368896484	125.608581542969,28.0289993286133,172.73583984375	125.608581542969,21.2679977416992,172.73583984375
128.25146484375,31.6809997558594,167.757873535156	128.25146484375,24.5510025024414,167.757873535156	130.337936401367,24.5510025024414,172.517715454102	130.337936401367,31.6809997558594,172.517715454102	124.265510559082,31.6809997558594,169.505111694336	124.265510559082,24.5510025024414,169.505111694336	126.351982116699,24.5510025024414,174.264953613281	126.351982116699,31.6809997558594,174.264953613281
128.003128051758,43.7389984130859,162.607162475586	128.003128051758,36.0999984741211,162.607162475586	131.754913330078,36.0999984741211,169.118881225586	131.754913330078,43.7389984130859,169.118881225586	124.278625488281,43.7389984130859,164.753067016602	124.278625488281,36.0999984741211,164.753067016602	128.030410766602,36.0999984741211,171.264785766602	128.030410766602,43.7389984130859,171.264785766602
127.990768432617,30.2999992370605,168.456649780273	127.990768432617,24.1089973449707,168.456649780273	131.019119262695,24.1089973449707,174.176498413086	131.019119262695,30.2999992370605,174.176498413086	124.359329223633,30.2999992370605,170.379287719727	124.359329223633,24.1089973449707,170.379287719727	127.387680053711,24.1089973449707,176.099136352539	127.387680053711,30.2999992370605,176.099136352539
129.837982177734,38.7910003662109,164.688507080078	129.837982177734,44.3880004882812,164.688507080078	124.994895935059,44.3880004882812,165.061981201172	124.994895935059,38.7910003662109,165.061981201172	130.165466308594,38.7910003662109,168.935333251953	130.165466308594,44.3880004882812,168.935333251953	125.322387695312,44.3880004882812,169.308807373047	125.322387695312,38.7910003662109,169.308807373047
128.241302490234,29.1599998474121,168.946716308594	128.241302490234,22.8500022888184,168.946716308594	131.19905090332,22.8500022888184,174.956680297852	131.19905090332,29.1599998474121,174.956680297852	124.453330993652,29.1599998474121,170.810928344727	124.453330993652,22.8500022888184,170.810928344727	127.411087036133,22.8500022888184,176.820892333984	127.411087036133,29.1599998474121,176.820892333984
131.089202880859,28.3479976654053,166.987213134766	131.089202880859,37.0609970092773,166.987213134766	124.822944641113,37.0609970092773,168.522216796875	124.822944641113,28.3479976654053,168.522216796875	132.356155395508,28.3479976654053,172.159271240234	132.356155395508,37.0609970092773,172.159271240234	126.089912414551,37.0609970092773,173.694274902344	126.089912414551,28.3479976654053,173.694274902344
129.48649597168,33.9489974975586,168.371459960938	129.48649597168,27.5590000152588,168.371459960938	130.209167480469,27.5590000152588,172.972854614258	130.209167480469,33.9489974975586,172.972854614258	125.001388549805,33.9489974975586,169.075881958008	125.001388549805,27.5590000152588,169.075881958008	125.724060058594,27.5590000152588,173.677276611328	125.724060058594,33.9489974975586,173.677276611328
128.237091064453,23.0699996948242,170.622482299805	128.237091064453,17.370002746582,170.622482299805	130.9287109375,17.370002746582,175.530853271484	130.9287109375,23.0699996948242,175.530853271484	124.590255737305,23.0699996948242,172.622314453125	124.590255737305,17.370002746582,172.622314453125	127.281867980957,17.370002746582,177.530685424805	127.281867980957,23.0699996948242,177.530685424805
129.174682617188,23.6000022888184,167.375885009766	129.174682617188,28.2000007629395,167.375885009766	124.905342102051,28.2000007629395,168.912551879883	124.905342102051,23.6000022888184,168.912551879883	130.565872192383,23.6000022888184,171.24104309082	130.565872192383,28.2000007629395,171.24104309082	126.296524047852,28.2000007629395,172.777709960938	126.296524047852,23.6000022888184,172.777709960938
129.703582763672,40.1300010681152,165.687866210938	129.703582763672,35.5200004577637,165.687866210938	130.427185058594,35.5200004577637,170.740295410156	130.427185058594,40.1300010681152,170.740295410156	125.162506103516,40.1300010681152,166.338226318359	125.162506103516,35.5200004577637,166.338226318359	125.886108398438,35.5200004577637,171.390655517578	125.886108398438,40.1300010681152,171.390655517578
129.917129516602,25.4890003204346,167.610458374023	129.917129516602,30.5590000152588,167.610458374023	125.175361633301,30.5590000152588,168.906677246094	125.175361633301,25.4890003204346,168.906677246094	130.998962402344,25.4890003204346,171.567932128906	130.998962402344,30.5590000152588,171.567932128906	126.257186889648,30.5590000152588,172.864151000977	126.257186889648,25.4890003204346,172.864151000977
